customer_id,segment,country,is_enterprise,acquisition_source,true_signup_date,subscription_id,subscription_start_date,end_date,monthly_price,subscription_status,activated,churned,trial_start,life_cycle_stage,subscription_end_date
C0450,Enterprise,UK,True,referral,2023-01-08,S00430,2023-01-08,,99.0,active,,,2023-03-26,Paid,
C0451,SMB,CA,False,referral,2023-01-31,S00431,2023-01-31,2023-03-19,299.0,canceled,,,2023-03-27,Churned,2023-03-19
C0452,Enterprise,UK,True,organic,2023-02-27,S00432,2023-03-03,,99.0,active,,,2023-03-03,Paid,
C0453,Mid-Market,CA,False,referral,2023-01-07,S00433,2023-01-07,,299.0,active,2023-01-23,,2023-01-18,Paid,
C0454,Enterprise,IN,True,organic,2023-01-09,S00434,2023-02-19,,99.0,active,,2023-02-20,,Churned,2023-02-20
C0455,Mid-Market,DE,False,ads,2023-01-04,S00435,2023-02-11,,79.0,active,,,2023-03-06,Paid,
C0456,SMB,UK,False,outbound,2023-01-14,S00436,2023-02-18,,49.0,active,,,2023-01-15,Paid,
C0457,Unknown,IN,False,organic,2023-01-09,S00437,2023-04-02,2023-05-26,49.0,canceled,2023-01-11,,2023-01-10,Churned,2023-05-26
C0458,Unknown,IN,False,referral,2023-02-06,S00438,2023-02-25,2023-05-04,299.0,canceled,2023-03-21,,2023-03-20,Churned,2023-05-04
C0459,Unknown,IN,False,organic,2023-01-10,S00439,2023-04-04,,299.0,active,2023-01-22,,2023-01-19,Paid,
C0460,SMB,AU,False,referral,2023-01-29,S00440,2023-01-31,,499.0,active,,,2023-01-30,Paid,
C0461,Enterprise,AU,True,outbound,2023-01-12,S00441,2023-03-06,,49.0,active,,2023-02-28,2023-01-13,Churned,2023-02-28
C0462,Enterprise,UK,True,ads,2023-02-16,,,,,,,,2023-02-17,Trial,
C0463,Mid-Market,UK,False,organic,2023-01-25,S00442,2023-03-05,,499.0,active,2023-01-29,,2023-01-26,Paid,
C0464,Mid-Market,IN,False,outbound,2023-01-09,S00443,2023-02-04,,79.0,active,,,2023-01-10,Paid,
C0465,SMB,UK,False,outbound,2023-02-21,S00444,2023-02-21,,499.0,active,2023-03-14,,2023-03-09,Paid,
C0466,Unknown,CA,False,ads,2023-01-29,S00445,2023-02-16,,49.0,active,,,2023-01-30,Paid,
C0467,SMB,UK,False,referral,2023-01-09,S00446,2023-03-08,,79.0,active,2023-01-15,,2023-01-10,Paid,
C0468,Unknown,DE,False,referral,2023-02-21,S00447,2023-03-20,2023-04-25,149.0,canceled,,,2023-02-22,Churned,2023-04-25
C0469,Mid-Market,UK,False,referral,2023-01-10,S00448,2023-01-19,,499.0,active,2023-03-29,,2023-03-26,Paid,
C0470,Unknown,AU,False,ads,2023-01-18,S00449,2023-03-06,,149.0,active,,,,Paid,
C0471,Mid-Market,IN,False,ads,2023-01-17,S00450,2023-01-26,,149.0,active,,,,Paid,
C0472,SMB,CA,False,ads,2023-01-08,S00451,2023-04-04,,699.0,active,,,,Paid,
C0473,Mid-Market,UK,False,ads,2023-01-22,S00452,2023-02-18,,79.0,active,,2023-06-13,2023-03-13,Churned,2023-06-13
C0474,Enterprise,CA,True,outbound,2023-01-29,S00453,2023-03-20,,49.0,active,,,2023-03-26,Paid,
C0475,Enterprise,IN,True,outbound,2023-01-03,S00454,2023-03-18,2023-05-15,79.0,canceled,,2023-04-20,2023-01-04,Churned,2023-04-20
C0476,Enterprise,IN,True,organic,2023-02-26,S00455,2023-02-26,2023-04-03,499.0,canceled,2023-04-03,,2023-03-30,Churned,2023-04-03
C0477,SMB,CA,False,outbound,2023-02-23,S00456,2023-02-23,,499.0,active,2023-02-27,,2023-02-26,Paid,
C0478,Mid-Market,IN,False,referral,2023-01-23,S00457,2023-01-23,,699.0,active,2023-02-18,2023-03-18,2023-02-16,Churned,2023-03-18
C0479,Enterprise,CA,True,outbound,2023-01-24,S00458,2023-01-24,,149.0,active,,,,Paid,
C0480,SMB,US,False,ads,2023-01-02,S00459,2023-03-20,,79.0,active,2023-01-04,2023-02-24,2023-01-03,Churned,2023-02-24
C0481,Enterprise,AU,True,referral,2023-01-06,S00460,2023-03-19,,499.0,active,,,2023-01-07,Paid,
C0482,Unknown,CA,False,outbound,2023-03-15,,,,,,,2023-06-26,2023-03-20,Churned,
C0483,Enterprise,AU,True,outbound,2023-02-19,S00461,2023-02-19,,299.0,active,,,,Paid,
C0484,Mid-Market,AU,False,outbound,2023-02-26,,,,,,,,,Signup,
C0485,SMB,AU,False,referral,2023-01-22,S00463,2023-01-22,,49.0,active,,,,Paid,
C0486,Unknown,DE,False,ads,2023-01-07,S00464,2023-01-12,2023-03-18,699.0,canceled,,,2023-01-08,Churned,2023-03-18
C0487,Mid-Market,UK,False,ads,2023-01-27,,,,,,,,,Signup,
C0488,Enterprise,DE,True,referral,2023-02-10,S00465,2023-02-11,,79.0,active,,2023-05-11,2023-03-13,Churned,2023-05-11
C0489,SMB,UK,False,organic,2023-02-17,S00466,2023-03-27,,149.0,active,,2023-04-28,,Churned,2023-04-28
C0490,Enterprise,DE,True,referral,2023-01-16,S00467,2023-02-02,,149.0,active,,2023-05-24,2023-02-06,Churned,2023-05-24
C0491,SMB,UK,False,organic,2023-01-13,S00468,2023-02-21,,79.0,active,2023-03-08,2023-04-27,2023-03-06,Churned,2023-04-27
C0492,Unknown,IN,False,organic,2023-01-22,S00469,2023-01-22,2023-02-25,499.0,canceled,2023-03-14,,2023-03-11,Churned,2023-02-25
C0493,Enterprise,CA,True,referral,2023-01-21,S00470,2023-03-09,,79.0,active,,,2023-02-04,Paid,
C0494,Mid-Market,DE,False,organic,2023-01-25,S00471,2023-02-28,,699.0,active,,,,Paid,
C0495,Unknown,UK,False,ads,2023-03-01,,,,,,,,,Signup,
C0496,Unknown,CA,False,organic,2023-01-12,S00472,2023-03-05,,299.0,active,2023-02-27,,2023-02-25,Paid,
C0497,Mid-Market,CA,False,organic,2023-01-31,S00473,2023-02-03,2023-04-12,49.0,canceled,,,2023-02-01,Churned,2023-04-12
C0498,Enterprise,DE,True,ads,2023-01-07,S00474,2023-02-05,,99.0,active,2023-02-03,,2023-02-02,Paid,
C0499,Unknown,UK,False,referral,2023-02-04,S00475,2023-02-21,2023-03-25,299.0,canceled,,,,Churned,2023-03-25
C0500,Unknown,IN,False,ads,2023-01-14,S00476,2023-02-22,2023-04-23,499.0,canceled,,,2023-01-17,Churned,2023-04-23
C0501,Unknown,UK,False,organic,2023-02-16,S00477,2023-03-14,,699.0,active,2023-03-05,,2023-03-02,Paid,
C0502,SMB,CA,False,outbound,2023-01-16,S00478,2023-01-16,,299.0,active,,,,Paid,
C0503,Enterprise,US,True,referral,2023-01-09,S00479,2023-03-31,,49.0,active,,,2023-01-10,Paid,
C0504,Enterprise,CA,True,organic,2023-01-17,S00480,2023-03-21,,49.0,active,,,2023-01-18,Paid,
C0505,Mid-Market,US,False,outbound,2023-01-07,S00481,2023-01-07,,299.0,active,2023-01-20,,2023-01-16,Paid,
C0506,Enterprise,IN,True,ads,2023-02-13,S00482,2023-02-17,,699.0,active,,,2023-03-13,Paid,
C0507,Unknown,CA,False,referral,2023-01-03,S00483,2023-04-04,,499.0,active,,,,Paid,
C0508,SMB,IN,False,ads,2023-02-08,S00484,2023-02-08,2023-04-09,299.0,canceled,2023-03-20,,2023-03-19,Churned,2023-04-09
C0509,Unknown,IN,False,outbound,2023-01-12,S00485,2023-01-12,,99.0,active,,,2023-01-28,Paid,
C0510,Mid-Market,UK,False,organic,2023-02-06,S00486,2023-02-11,,79.0,active,,,2023-02-07,Paid,
C0511,Mid-Market,DE,False,organic,2023-02-10,S00487,2023-02-10,,299.0,active,,,,Paid,
C0512,Enterprise,CA,True,ads,2023-01-07,S00488,2023-01-07,,299.0,active,2023-01-27,2023-05-08,2023-01-22,Churned,2023-05-08
C0513,Unknown,AU,False,outbound,2023-01-25,S00489,2023-01-25,,99.0,active,,,,Paid,
C0514,SMB,UK,False,referral,2023-01-28,S00490,2023-04-05,2023-05-16,699.0,canceled,,2023-05-21,2023-01-29,Churned,2023-05-21
C0515,Unknown,CA,False,ads,2023-01-10,S00491,2023-01-10,,49.0,active,,,,Paid,
C0516,SMB,CA,False,organic,2023-01-25,S00492,2023-01-25,,699.0,active,,,,Paid,
C0517,Mid-Market,AU,False,ads,2023-02-05,S00493,2023-02-05,,499.0,active,2023-03-23,2023-06-30,2023-03-20,Churned,2023-06-30
C0518,Mid-Market,CA,False,referral,2023-02-01,S00494,2023-02-19,2023-04-06,699.0,canceled,,,,Churned,2023-04-06
C0519,Unknown,IN,False,outbound,2023-01-12,S00495,2023-01-12,2023-03-08,149.0,canceled,,,,Churned,2023-03-08
C0520,SMB,CA,False,organic,2023-02-01,S00496,2023-03-15,2023-05-27,499.0,canceled,2023-02-26,,2023-02-23,Churned,2023-05-27
C0521,Mid-Market,US,False,outbound,2023-01-15,S00497,2023-02-08,2023-05-04,149.0,canceled,,,2023-02-28,Churned,2023-05-04
C0522,Mid-Market,DE,False,outbound,2023-02-22,S00498,2023-03-04,,99.0,active,,,2023-02-23,Paid,
C0523,Unknown,AU,False,referral,2023-01-11,S00499,2023-01-11,2023-03-16,499.0,canceled,2023-02-13,,2023-02-11,Churned,2023-03-16
C0524,Mid-Market,CA,False,outbound,2023-01-24,S00500,2023-03-02,,499.0,active,2023-01-28,,2023-01-25,Paid,
C0525,Unknown,CA,False,organic,2023-01-13,S00501,2023-02-09,,99.0,active,2023-01-16,,2023-01-14,Paid,
C0526,Unknown,CA,False,outbound,2023-01-23,S00502,2023-04-02,,499.0,active,,,,Paid,
C0527,Enterprise,CA,True,referral,2023-01-17,S00503,2023-03-13,,499.0,active,,2023-03-31,2023-01-18,Churned,2023-03-31
C0528,Enterprise,CA,True,ads,2023-01-06,S00504,2023-01-07,,699.0,active,,,,Paid,
C0529,Enterprise,AU,True,organic,2023-02-08,S00505,2023-03-14,2023-05-11,99.0,canceled,,,,Churned,2023-05-11
C0530,Unknown,UK,False,organic,2023-02-11,S00506,2023-02-11,,49.0,active,,,2023-04-01,Paid,
C0531,Enterprise,UK,True,ads,2023-01-20,S00508,2023-03-23,,699.0,active,2023-01-25,,2023-01-21,Paid,
C0532,Unknown,DE,False,organic,2023-01-21,S00509,2023-01-21,,49.0,active,,2023-04-01,2023-01-24,Churned,2023-04-01
C0533,Enterprise,US,True,organic,2023-01-19,S00510,2023-02-23,,499.0,active,2023-02-19,,2023-02-14,Paid,
C0534,Enterprise,DE,True,organic,2023-01-11,,,,,,2023-02-09,2023-04-03,2023-02-07,Churned,
C0535,Mid-Market,IN,False,organic,2023-03-03,S00511,2023-04-05,2023-05-23,149.0,canceled,,,,Churned,2023-05-23
C0536,Enterprise,IN,True,referral,2023-01-15,S00512,2023-01-15,,99.0,active,2023-02-09,,2023-02-07,Paid,
C0537,Mid-Market,IN,False,referral,2023-02-03,S00513,2023-04-01,,99.0,active,,,,Paid,
C0538,Mid-Market,AU,False,referral,2023-01-19,S00514,2023-02-10,,149.0,active,2023-01-22,2023-02-23,2023-01-20,Churned,2023-02-23
C0539,Unknown,UK,False,outbound,2023-01-01,,,,,,,,,Signup,
C0540,Mid-Market,US,False,referral,2023-01-13,S00515,2023-02-08,2023-03-14,149.0,canceled,2023-03-20,,2023-03-16,Churned,2023-03-14
C0541,Unknown,AU,False,ads,2023-01-21,,,,,,,,2023-04-02,Trial,
C0542,Unknown,AU,False,ads,2023-01-18,S00516,2023-02-25,2023-04-27,49.0,canceled,,2023-04-03,,Churned,2023-04-03
C0543,Enterprise,UK,True,ads,2023-01-29,S00517,2023-03-02,2023-05-12,49.0,canceled,2023-02-02,,2023-01-30,Churned,2023-05-12
C0544,Mid-Market,CA,False,ads,2023-01-12,,,,,,,2023-05-13,,Churned,
C0545,Mid-Market,DE,False,referral,2023-01-05,S00518,2023-01-19,2023-02-22,299.0,canceled,,2023-05-16,2023-01-26,Churned,2023-05-16
C0546,SMB,DE,False,ads,2023-01-23,S00519,2023-03-04,2023-05-04,79.0,canceled,,,2023-02-02,Churned,2023-05-04
C0547,Enterprise,US,True,referral,2023-01-06,S00520,2023-01-06,,499.0,active,,,,Paid,
C0548,SMB,UK,False,referral,2023-01-17,S00521,2023-02-17,,299.0,active,,,,Paid,
C0549,Unknown,IN,False,outbound,2023-01-01,S00523,2023-03-09,,149.0,active,,,2023-01-02,Paid,
C0550,Enterprise,IN,True,ads,2023-01-14,S00524,2023-01-14,,49.0,active,,2023-05-08,2023-02-24,Churned,2023-05-08
C0551,Mid-Market,AU,False,organic,2023-02-12,S00525,2023-03-08,2023-05-11,99.0,canceled,2023-03-12,,2023-03-10,Churned,2023-05-11
C0552,Mid-Market,US,False,organic,2023-02-02,S00526,2023-02-13,,499.0,active,2023-03-09,,2023-03-05,Paid,
C0553,Mid-Market,IN,False,outbound,2023-01-15,S00527,2023-02-21,,99.0,active,,,,Paid,
C0554,Unknown,DE,False,organic,2023-02-12,S00528,2023-02-12,,79.0,active,2023-03-04,,2023-02-28,Paid,
C0555,Unknown,AU,False,ads,2023-01-12,,,,,,,,,Signup,
C0556,Unknown,UK,False,organic,2023-01-18,S00529,2023-02-13,,49.0,active,2023-03-08,,2023-03-05,Paid,
C0557,Enterprise,DE,True,organic,2023-01-01,S00530,2023-01-16,,149.0,active,,,2023-01-09,Paid,
C0558,Enterprise,UK,True,organic,2023-01-30,S00531,2023-01-30,2023-04-07,79.0,canceled,,,,Churned,2023-04-07
C0559,SMB,UK,False,outbound,2023-01-14,S00532,2023-01-14,,499.0,active,2023-02-16,,2023-02-14,Paid,
C0560,Mid-Market,US,False,outbound,2023-03-04,S00533,2023-03-04,,49.0,active,,,2023-03-11,Paid,
C0561,Enterprise,IN,True,referral,2023-01-11,S00535,2023-01-11,,79.0,active,,,2023-01-18,Paid,
C0562,Enterprise,AU,True,ads,2023-03-05,S00536,2023-03-05,,699.0,active,,2023-05-07,2023-04-02,Churned,2023-05-07
C0563,Enterprise,CA,True,outbound,2023-02-07,S00537,2023-03-21,2023-04-24,49.0,canceled,,,,Churned,2023-04-24
C0564,Unknown,IN,False,organic,2023-01-18,S00538,2023-03-09,,149.0,active,2023-02-04,2023-04-01,2023-01-31,Churned,2023-04-01
C0565,Enterprise,DE,True,ads,2023-01-05,S00539,2023-02-06,,79.0,active,,,,Paid,
C0566,Mid-Market,IN,False,organic,2023-02-14,S00541,2023-02-14,,49.0,active,2023-03-07,2023-04-18,2023-03-05,Churned,2023-04-18
C0567,SMB,CA,False,organic,2023-03-18,S00542,2023-03-22,2023-06-12,49.0,canceled,,,,Churned,2023-06-12
C0568,Enterprise,US,True,ads,2023-01-10,S00543,2023-03-23,,79.0,active,,,,Paid,
C0569,SMB,CA,False,organic,2023-01-03,S00544,2023-02-18,,499.0,active,,,,Paid,
C0570,Mid-Market,IN,False,outbound,2023-01-13,S00545,2023-04-03,,79.0,active,,2023-04-30,,Churned,2023-04-30
C0571,Unknown,US,False,referral,2023-02-11,,,,,,,,,Signup,
C0572,Unknown,US,False,organic,2023-01-11,S00546,2023-01-11,,99.0,active,,,,Paid,
C0573,SMB,DE,False,organic,2023-02-07,S00547,2023-02-28,2023-04-22,299.0,canceled,2023-02-11,,2023-02-08,Churned,2023-04-22
C0574,Unknown,CA,False,outbound,2023-02-06,S00548,2023-02-06,,49.0,active,2023-02-22,,2023-02-19,Paid,
C0575,Enterprise,AU,True,ads,2023-02-27,S00549,2023-03-27,,699.0,active,,,,Paid,
C0576,Enterprise,US,True,outbound,2023-01-16,S00550,2023-01-16,2023-02-26,49.0,canceled,,,2023-02-28,Churned,2023-02-26
C0577,SMB,US,False,ads,2023-01-13,S00551,2023-03-22,,149.0,active,,,2023-01-14,Paid,
C0578,SMB,CA,False,ads,2023-01-19,S00552,2023-03-07,,79.0,active,,,,Paid,
C0579,Unknown,US,False,outbound,2023-01-08,S00553,2023-03-04,,79.0,active,2023-01-12,,2023-01-09,Paid,
C0580,Mid-Market,AU,False,ads,2023-01-24,S00554,2023-01-29,,299.0,active,,,2023-02-12,Paid,
C0581,Unknown,UK,False,outbound,2023-02-13,S00555,2023-02-13,,49.0,active,2023-03-16,,2023-03-14,Paid,
C0582,Unknown,DE,False,organic,2023-02-18,S00556,2023-03-14,,299.0,active,,,,Paid,
C0583,Mid-Market,AU,False,ads,2023-02-24,S00557,2023-03-16,,149.0,active,,2023-04-10,2023-02-25,Churned,2023-04-10
C0584,Mid-Market,CA,False,outbound,2023-01-16,S00558,2023-02-10,2023-03-19,699.0,canceled,,2023-04-20,,Churned,2023-04-20
C0585,Mid-Market,US,False,organic,2023-01-17,S00559,2023-03-07,,79.0,active,2023-01-28,,2023-01-23,Paid,
C0586,Unknown,AU,False,ads,2023-02-07,S00560,2023-03-29,,79.0,active,,,,Paid,
C0587,Unknown,IN,False,referral,2023-02-24,S00561,2023-03-05,2023-05-21,49.0,canceled,,,,Churned,2023-05-21
C0588,Mid-Market,UK,False,outbound,2023-01-19,,,,,,,,2023-01-20,Trial,
C0589,SMB,AU,False,referral,2023-01-09,S00562,2023-01-09,,49.0,active,2023-03-12,,2023-03-09,Paid,
C0590,Mid-Market,IN,False,outbound,2023-01-03,S00563,2023-03-03,,99.0,active,,2023-04-15,,Churned,2023-04-15
C0591,SMB,DE,False,outbound,2023-01-20,S00564,2023-02-16,2023-03-25,99.0,canceled,,2023-05-19,,Churned,2023-05-19
C0592,SMB,IN,False,outbound,2023-01-26,S00565,2023-02-05,,699.0,active,2023-01-28,,2023-01-27,Paid,
C0593,Unknown,IN,False,outbound,2023-01-09,S00566,2023-01-15,,149.0,active,2023-01-11,,2023-01-10,Paid,
C0594,Mid-Market,CA,False,referral,2023-01-08,S00567,2023-02-02,,149.0,active,,,,Paid,
C0595,Enterprise,CA,True,referral,2023-01-30,S00568,2023-03-05,,499.0,active,2023-02-23,,2023-02-18,Paid,
C0596,Enterprise,IN,True,outbound,2023-01-10,S00569,2023-02-17,2023-05-02,299.0,canceled,2023-01-13,,2023-01-11,Churned,2023-05-02
C0597,Mid-Market,DE,False,ads,2023-01-17,S00570,2023-01-23,2023-03-23,149.0,canceled,,,2023-01-18,Churned,2023-03-23
C0598,Mid-Market,AU,False,referral,2023-01-08,S00571,2023-02-18,2023-04-07,299.0,canceled,2023-03-23,,2023-03-21,Churned,2023-04-07
C0599,Unknown,US,False,ads,2023-03-13,S00572,2023-03-28,,79.0,active,,,2023-03-21,Paid,
C0600,Unknown,CA,False,ads,2023-01-18,S00573,2023-02-04,2023-04-29,299.0,canceled,,,2023-01-19,Churned,2023-04-29
C0601,Unknown,IN,False,ads,2023-01-31,S00574,2023-02-02,,699.0,active,2023-02-05,,2023-02-01,Paid,
C0602,Unknown,IN,False,referral,2023-01-24,S00575,2023-03-01,,79.0,active,2023-03-12,,2023-03-10,Paid,
C0603,Mid-Market,DE,False,referral,2023-01-19,S00576,2023-02-03,,299.0,active,2023-01-23,,2023-01-20,Paid,
C0604,Unknown,DE,False,organic,2023-03-13,,,,,,2023-03-30,,2023-03-26,Activated,
C0605,Unknown,IN,False,referral,2023-01-18,S00577,2023-02-28,,49.0,active,,,2023-02-25,Paid,
C0606,SMB,DE,False,organic,2023-02-12,S00578,2023-03-11,2023-05-13,149.0,canceled,,2023-05-14,,Churned,2023-05-14
C0607,Mid-Market,US,False,referral,2023-01-12,S00579,2023-04-05,,149.0,active,2023-03-13,,2023-03-10,Paid,
C0608,SMB,US,False,ads,2023-01-07,S00580,2023-01-07,,149.0,active,,,2023-03-20,Paid,
C0609,Mid-Market,DE,False,referral,2023-02-05,S00581,2023-02-12,2023-03-19,49.0,canceled,,,,Churned,2023-03-19
C0610,Enterprise,US,True,organic,2023-02-12,S00582,2023-02-14,2023-04-14,699.0,canceled,2023-03-25,,2023-03-20,Churned,2023-04-14
C0611,SMB,AU,False,ads,2023-01-25,S00583,2023-03-21,2023-05-19,149.0,canceled,,2023-04-10,,Churned,2023-04-10
C0612,Mid-Market,AU,False,outbound,2023-01-11,S00584,2023-04-06,,699.0,active,,2023-05-02,,Churned,2023-05-02
C0613,Unknown,IN,False,ads,2023-01-27,S00585,2023-04-06,,699.0,active,,2023-05-29,2023-02-11,Churned,2023-05-29
C0614,Unknown,DE,False,ads,2023-02-06,S00586,2023-04-04,,49.0,active,,,,Paid,
C0615,Enterprise,UK,True,outbound,2023-02-15,S00587,2023-04-05,,299.0,active,2023-03-22,,2023-03-18,Paid,
C0616,Unknown,US,False,ads,2023-01-09,S00588,2023-04-03,2023-06-28,99.0,canceled,,2023-03-14,,Churned,2023-03-14
C0617,Enterprise,IN,True,ads,2023-01-13,S00589,2023-01-13,,499.0,active,2023-01-29,,2023-01-24,Paid,
C0618,SMB,CA,False,ads,2023-02-09,S00590,2023-02-24,,299.0,active,2023-02-15,,2023-02-10,Paid,
C0619,SMB,UK,False,ads,2023-01-19,S00592,2023-03-29,,49.0,active,,2023-04-24,2023-03-15,Churned,2023-04-24
C0620,Unknown,UK,False,outbound,2023-01-23,S00593,2023-01-23,,79.0,active,,,,Paid,
C0621,Mid-Market,DE,False,ads,2023-01-28,S00594,2023-03-21,,499.0,active,,,2023-01-29,Paid,
C0622,Unknown,CA,False,referral,2023-02-01,S00595,2023-02-03,,99.0,active,,2023-05-14,,Churned,2023-05-14
C0623,Enterprise,UK,True,referral,2023-01-07,S00596,2023-01-12,2023-03-05,149.0,canceled,2023-01-13,,2023-01-08,Churned,2023-03-05
C0624,Unknown,DE,False,outbound,2023-01-25,S00597,2023-03-14,,149.0,active,,,2023-01-26,Paid,
C0625,Mid-Market,IN,False,organic,2023-02-03,S00598,2023-03-15,,149.0,active,2023-02-09,,2023-02-04,Paid,
C0626,Mid-Market,CA,False,outbound,2023-01-05,S00599,2023-04-04,,49.0,active,2023-01-11,2023-05-04,2023-01-06,Churned,2023-05-04
C0627,SMB,US,False,organic,2023-01-08,S00600,2023-01-17,2023-04-14,79.0,canceled,2023-02-18,,2023-02-15,Churned,2023-04-14
C0628,SMB,US,False,referral,2023-01-12,S00601,2023-01-15,2023-03-03,49.0,canceled,2023-01-16,2023-02-25,2023-01-13,Churned,2023-02-25
C0629,Mid-Market,US,False,outbound,2023-03-02,S00602,2023-03-10,2023-04-22,299.0,canceled,2023-03-07,,2023-03-03,Churned,2023-04-22
C0630,Mid-Market,CA,False,ads,2023-01-02,,,,,,,2023-05-05,2023-02-12,Churned,
C0631,Unknown,AU,False,organic,2023-01-08,S00603,2023-02-28,,299.0,active,,2023-04-28,,Churned,2023-04-28
C0632,Unknown,US,False,referral,2023-01-01,S00604,2023-02-28,,499.0,active,2023-01-27,,2023-01-22,Paid,
C0633,Enterprise,CA,True,organic,2023-01-08,S00606,2023-01-08,,79.0,active,,,2023-02-22,Paid,
C0634,Unknown,IN,False,organic,2023-01-03,S00607,2023-02-17,,99.0,active,,2023-06-30,2023-03-29,Churned,2023-06-30
C0635,Mid-Market,IN,False,ads,2023-01-13,S00608,2023-03-09,,499.0,active,2023-03-01,2023-05-29,2023-02-24,Churned,2023-05-29
C0636,Enterprise,UK,True,outbound,2023-02-08,S00609,2023-03-05,,79.0,active,,,,Paid,
C0637,SMB,UK,False,outbound,2023-02-08,S00610,2023-02-08,2023-04-02,99.0,canceled,2023-03-16,,2023-03-15,Churned,2023-04-02
C0638,Mid-Market,AU,False,referral,2023-01-12,S00611,2023-01-12,2023-03-01,149.0,canceled,2023-01-21,,2023-01-20,Churned,2023-03-01
C0639,SMB,AU,False,outbound,2023-01-23,,,,,,2023-01-26,,2023-01-24,Activated,
C0640,SMB,US,False,outbound,2023-01-20,S00612,2023-01-26,,99.0,active,,,,Paid,
C0641,Unknown,US,False,organic,2023-01-21,S00613,2023-04-06,,499.0,active,,,2023-01-22,Paid,
C0642,Mid-Market,US,False,organic,2023-01-20,S00614,2023-01-20,2023-03-11,299.0,canceled,2023-03-29,,2023-03-28,Churned,2023-03-11
C0643,Enterprise,CA,True,referral,2023-01-18,S00615,2023-02-08,,79.0,active,2023-01-23,,2023-01-19,Paid,
C0644,SMB,IN,False,ads,2023-01-13,S00616,2023-02-15,,79.0,active,,,,Paid,
C0645,Unknown,UK,False,outbound,2023-01-26,S00617,2023-01-26,,49.0,active,2023-03-25,,2023-03-20,Paid,
C0646,SMB,AU,False,organic,2023-01-10,S00618,2023-03-10,,149.0,active,2023-01-13,,2023-01-11,Paid,
C0647,SMB,IN,False,ads,2023-02-13,S00619,2023-03-16,,99.0,active,2023-02-17,,2023-02-14,Paid,
C0648,SMB,IN,False,organic,2023-01-05,S00620,2023-02-12,,699.0,active,,2023-03-26,,Churned,2023-03-26
C0649,SMB,UK,False,ads,2023-01-24,S00621,2023-01-24,,499.0,active,,,2023-03-02,Paid,
C0650,Unknown,AU,False,organic,2023-01-02,S00622,2023-04-04,2023-06-03,49.0,canceled,2023-01-07,2023-04-25,2023-01-03,Churned,2023-04-25
C0651,Unknown,AU,False,organic,2023-02-12,S00623,2023-03-17,2023-04-17,149.0,canceled,2023-02-26,,2023-02-25,Churned,2023-04-17
C0652,SMB,CA,False,organic,2023-02-03,S00624,2023-02-03,,49.0,active,2023-03-12,,2023-03-07,Paid,
C0653,SMB,US,False,ads,2023-01-23,S00625,2023-01-30,,79.0,active,2023-01-25,2023-04-06,2023-01-24,Churned,2023-04-06
C0654,Enterprise,CA,True,referral,2023-01-10,S00626,2023-01-31,2023-04-05,699.0,canceled,,,2023-01-27,Churned,2023-04-05
C0655,Unknown,UK,False,organic,2023-02-06,S00627,2023-04-01,,299.0,active,,,,Paid,
C0656,Enterprise,DE,True,ads,2023-03-18,S00628,2023-03-24,,49.0,active,2023-03-22,,2023-03-19,Paid,
C0657,Unknown,DE,False,ads,2023-01-24,S00629,2023-01-24,,149.0,active,2023-03-16,,2023-03-12,Paid,
C0658,Unknown,US,False,ads,2023-02-11,S00630,2023-02-11,,99.0,active,,,,Paid,
C0659,Mid-Market,AU,False,organic,2023-01-17,S00631,2023-01-17,2023-04-13,149.0,canceled,2023-02-04,,2023-02-02,Churned,2023-04-13
C0660,Mid-Market,DE,False,organic,2023-02-04,S00632,2023-02-28,,99.0,active,,,2023-02-06,Paid,
C0661,Mid-Market,AU,False,organic,2023-01-06,S00633,2023-03-01,,149.0,active,2023-01-08,,2023-01-07,Paid,
C0662,SMB,US,False,ads,2023-01-17,S00634,2023-01-17,2023-03-07,149.0,canceled,,,,Churned,2023-03-07
C0663,Enterprise,DE,True,ads,2023-01-24,,,,,,,,2023-01-25,Trial,
C0664,SMB,IN,False,organic,2023-01-15,S00635,2023-02-17,2023-04-25,699.0,canceled,,,2023-01-16,Churned,2023-04-25
C0665,Unknown,CA,False,outbound,2023-01-06,S00636,2023-01-06,,99.0,active,2023-04-04,,2023-03-31,Paid,
C0666,SMB,US,False,outbound,2023-02-05,S00637,2023-04-06,,79.0,active,2023-02-08,,2023-02-06,Paid,
C0667,SMB,CA,False,referral,2023-01-01,S00638,2023-02-12,,49.0,active,2023-01-04,,2023-01-02,Paid,
C0668,Unknown,US,False,organic,2023-02-11,S00639,2023-03-21,,299.0,active,2023-03-21,2023-05-28,2023-03-19,Churned,2023-05-28
C0669,SMB,AU,False,outbound,2023-01-06,S00640,2023-01-06,2023-02-24,499.0,canceled,,,,Churned,2023-02-24
C0670,Mid-Market,AU,False,organic,2023-02-01,S00641,2023-03-07,2023-05-18,99.0,canceled,2023-03-22,,2023-03-18,Churned,2023-05-18
C0671,Enterprise,UK,True,ads,2023-01-18,S00642,2023-03-09,,499.0,active,2023-02-18,,2023-02-14,Paid,
C0672,SMB,IN,False,organic,2023-01-19,S00643,2023-02-10,,49.0,active,2023-02-01,2023-05-10,2023-01-28,Churned,2023-05-10
C0673,Enterprise,DE,True,ads,2023-02-23,S00644,2023-03-08,,699.0,active,,2023-06-27,,Churned,2023-06-27
